sxn,txndate,ranking,doughnut,plainbrownie,moltenlava,chickenbread,chickenpatties,pastry,cardamomtea,coffee,chickenpizzal,cheesepizzal,zingerburger,chickenburger,chickenpiece,chickenparatharoll,frenchfries,pizzam,pizzas,shawarma
5806,9/5/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,9/5/23,O,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5808,9/5/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,9/5/23,S,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5810,9/6/23,O,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0
5811,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,9/6/23,H,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5813,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5815,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,9/6/23,S,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
5818,9/6/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5819,9/6/23,S,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
5820,9/6/23,O,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0
5821,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5822,9/6/23,O,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
5823,9/6/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5824,9/6/23,H,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5825,9/6/23,H,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5826,9/6/23,O,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0
5827,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5828,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5829,9/6/23,O,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
5830,9/6/23,S,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5831,9/6/23,O,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0
5832,9/6/23,Se,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5833,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,9/6/23,S,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5835,9/6/23,S,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5836,9/6/23,H,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5837,9/6/23,S,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5838,9/6/23,O,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1
5839,9/6/23,S,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5840,9/6/23,O,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
5841,9/6/23,O,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
5842,9/6/23,O,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
5843,9/6/23,H,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5844,9/6/23,S,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
5845,9/6/23,O,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
5846,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5847,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,9/6/23,H,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5849,9/6/23,S,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5850,9/6/23,H,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5851,9/6/23,H,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5852,9/6/23,O,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5853,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5854,9/6/23,Se,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5855,9/6/23,S,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5856,9/6/23,S,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5857,9/6/23,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5858,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5859,9/6/23,O,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
5860,9/6/23,H,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5861,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5862,9/6/23,O,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
5863,9/6/23,O,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
5864,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5865,9/6/23,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5866,9/6/23,O,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
5867,9/6/23,S,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
5868,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5869,9/6/23,O,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5870,9/6/23,O,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5871,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,9/6/23,S,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5873,9/6/23,Se,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5875,9/6/23,H,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5876,9/6/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5877,9/6/23,O,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0
5878,9/6/23,H,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
5879,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,9/6/23,S,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
5881,9/6/23,S,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5882,9/6/23,S,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,9/6/23,H,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5884,9/6/23,O,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,9/6/23,S,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
5886,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5887,9/6/23,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5888,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5889,9/6/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,9/6/23,Se,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5891,9/6/23,S,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5892,9/6/23,O,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
5893,9/6/23,S,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
5894,9/6/23,S,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5895,9/6/23,Se,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5896,9/6/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5897,9/6/23,S,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5898,9/6/23,Se,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5899,9/6/23,H,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5900,9/6/23,H,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5901,9/6/23,O,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5902,9/6/23,O,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
5903,9/6/23,H,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5904,9/6/23,O,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
5905,9/6/23,S,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
5906,9/6/23,Se,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5907,9/6/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,9/6/23,S,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5909,9/6/23,H,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5910,9/6/23,S,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5911,9/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5912,9/7/23,S,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5913,9/7/23,S,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5914,9/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,9/7/23,Se,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5916,9/7/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917,9/7/23,S,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5918,9/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,9/7/23,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5920,9/7/23,O,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
5921,9/7/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,9/7/23,O,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,9/7/23,S,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
5924,9/7/23,S,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5925,9/7/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5926,9/7/23,O,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
5927,9/7/23,S,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5928,9/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929,9/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930,9/7/23,S,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5931,9/7/23,O,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5932,9/7/23,S,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5933,9/7/23,O,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5934,9/7/23,O,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
5935,9/7/23,O,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
5936,9/7/23,O,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5937,9/7/23,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5938,9/7/23,H,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5939,9/7/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,9/7/23,H,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,9/7/23,H,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5942,9/7/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5943,9/7/23,O,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5944,9/7/23,S,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5945,9/7/23,Se,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5946,9/7/23,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5947,9/7/23,H,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5948,9/7/23,O,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0
5949,9/7/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,9/7/23,S,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5951,9/8/23,O,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
5952,9/8/23,S,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
5953,9/8/23,H,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5954,9/8/23,S,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5955,9/8/23,O,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1
5956,9/8/23,O,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5957,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5959,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5960,9/8/23,H,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5961,9/8/23,S,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5962,9/8/23,S,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
5963,9/8/23,H,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5964,9/8/23,O,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
5965,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,9/8/23,S,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5967,9/8/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,9/8/23,S,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5969,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,9/8/23,S,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5971,9/8/23,H,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5972,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,9/8/23,Se,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,9/8/23,S,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5975,9/8/23,H,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5976,9/8/23,O,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
5977,9/8/23,S,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5978,9/8/23,Se,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5979,9/8/23,Se,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5980,9/8/23,Se,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5981,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5982,9/8/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5983,9/8/23,H,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,9/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,9/9/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,9/9/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,9/9/23,S,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5988,9/9/23,H,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5989,9/9/23,O,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5990,9/9/23,O,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1
5991,9/9/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5992,9/9/23,S,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5993,9/9/23,O,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
5994,9/9/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,9/9/23,O,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5996,9/9/23,O,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5997,9/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5998,9/9/23,O,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5999,9/9/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,9/9/23,S,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
6001,9/9/23,S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,9/9/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6003,9/9/23,H,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
6004,9/9/23,S,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
6005,9/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6006,9/9/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6007,9/9/23,Se,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,9/9/23,H,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
6009,9/9/23,H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6010,9/9/23,O,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
6011,9/9/23,Se,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6012,9/9/23,O,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6013,9/9/23,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6014,9/9/23,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6015,9/9/23,O,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0
6016,9/9/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6017,9/9/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,9/9/23,S,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6019,9/9/23,S,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6020,9/9/23,O,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0
6021,9/9/23,Se,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6022,9/9/23,O,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
6023,9/10/23,Se,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6024,9/10/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6025,9/10/23,H,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6026,9/10/23,H,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6027,9/10/23,O,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6028,9/10/23,O,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
6029,9/10/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,9/10/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6031,9/10/23,O,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6032,9/10/23,H,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
6033,9/10/23,O,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6034,9/10/23,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,9/10/23,H,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6036,9/10/23,H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6037,9/10/23,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6038,9/10/23,S,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
6039,9/10/23,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,9/10/23,O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6041,9/10/23,S,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
6042,9/10/23,O,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6043,9/10/23,O,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
6044,9/10/23,H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6045,9/10/23,O,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,9/10/23,H,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6047,9/10/23,H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6048,9/10/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6049,9/10/23,O,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1
6050,9/10/23,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6051,9/10/23,O,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
6052,9/10/23,S,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6053,9/10/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,9/10/23,S,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
6055,9/10/23,S,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6056,9/10/23,O,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0
6057,9/11/23,H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6058,9/11/23,Se,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6059,9/11/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060,9/11/23,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061,9/11/23,O,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
6062,9/11/23,H,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6063,9/11/23,S,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
6064,9/11/23,O,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0
6065,9/11/23,H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6066,9/11/23,S,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
6067,9/11/23,S,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6068,9/11/23,S,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,9/11/23,S,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6070,9/11/23,H,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6071,9/11/23,H,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6072,9/11/23,H,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6073,9/11/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,9/11/23,S,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6075,9/11/23,S,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6076,9/11/23,S,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
6077,9/11/23,O,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
6078,9/11/23,O,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
6079,9/11/23,S,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
6080,9/11/23,O,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0
6081,9/11/23,O,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1
6082,9/11/23,H,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6083,9/11/23,Se,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6084,9/11/23,H,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6085,9/11/23,O,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
6086,9/11/23,S,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6087,9/11/23,O,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6088,9/11/23,O,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
6089,9/11/23,H,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6090,9/11/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6091,9/11/23,Se,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6092,9/11/23,S,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6093,9/11/23,H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6094,9/11/23,S,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
6095,9/11/23,H,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6096,9/11/23,H,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6097,9/12/23,S,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0
6098,9/12/23,O,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
